Date, TotalSubscribers29.10.2012,11274
29.04.2014,119009
30.04.2014,119153
01.05.2014,119254
02.05.2014,119328
03.05.2014,119414
04.05.2014,119503
05.05.2014,119585
06.05.2014,119675
07.05.2014,119766
08.05.2014,119886
09.05.2014,119968
10.05.2014,120096
11.05.2014,120116
12.05.2014,120181
13.05.2014,120287
14.05.2014,120366
15.05.2014,120455
16.05.2014,120567
17.05.2014,120663
18.05.2014,120753
19.05.2014,120805
20.05.2014,120914
21.05.2014,121003
22.05.2014,121101
23.05.2014,121198
24.05.2014,121252
25.05.2014,121349
26.05.2014,121407
27.05.2014,121501
28.05.2014,121592
29.05.2014,121687
30.05.2014,121760
31.05.2014,121824
01.06.2014,121925
02.06.2014,121997
03.06.2014,122114
04.06.2014,122224
05.06.2014,122307
06.06.2014,122358
07.06.2014,122425
08.06.2014,122501
09.06.2014,122561
10.06.2014,122628
11.06.2014,122719
12.06.2014,122841
13.06.2014,122901
14.06.2014,122942
15.06.2014,123011
16.06.2014,123097
17.06.2014,123178
18.06.2014,123272
19.06.2014,123323
20.06.2014,123390
21.06.2014,123449
22.06.2014,123508
23.06.2014,123569
24.06.2014,123642
25.06.2014,123667
26.06.2014,123755
27.06.2014,123814
28.06.2014,123876
29.06.2014,123941
30.06.2014,124025
01.07.2014,124176
02.07.2014,124296
03.07.2014,124345
04.07.2014,124436
05.07.2014,124485
06.07.2014,124576
07.07.2014,125148
08.07.2014,127640
09.07.2014,128919
10.07.2014,129021
11.07.2014,129127
12.07.2014,129207
13.07.2014,129301
14.07.2014,129393
15.07.2014,129476
16.07.2014,129589
17.07.2014,129673
18.07.2014,129758
19.07.2014,129849
20.07.2014,129956
21.07.2014,130042
22.07.2014,130131
23.07.2014,130190
24.07.2014,130295
25.07.2014,130354
26.07.2014,130424
27.07.2014,130485
28.07.2014,130561
29.07.2014,130664
30.07.2014,130792
31.07.2014,130892
01.08.2014,130983
02.08.2014,131056
03.08.2014,131137
04.08.2014,131184
05.08.2014,131317
06.08.2014,131408
07.08.2014,131526
08.08.2014,131590
09.08.2014,131676
10.08.2014,131735
11.08.2014,131815
12.08.2014,131909
13.08.2014,132040
14.08.2014,132152
15.08.2014,132282
16.08.2014,132348
17.08.2014,132447
18.08.2014,132561
19.08.2014,132655
20.08.2014,132762
21.08.2014,132846
22.08.2014,132924
23.08.2014,133004
24.08.2014,133099
25.08.2014,133196
26.08.2014,133281
27.08.2014,133370
28.08.2014,133455
29.08.2014,133577
30.08.2014,133627
31.08.2014,133708
01.09.2014,133843
02.09.2014,133973
03.09.2014,134067
04.09.2014,134172
05.09.2014,134257
06.09.2014,134347
07.09.2014,134411
08.09.2014,134513
09.09.2014,134660
10.09.2014,134776
11.09.2014,134882
12.09.2014,134979
13.09.2014,135191
14.09.2014,135304
15.09.2014,135372
16.09.2014,135467
17.09.2014,135556
18.09.2014,135638
19.09.2014,135760
20.09.2014,135812
21.09.2014,135897
22.09.2014,135995
23.09.2014,136140
24.09.2014,136254
25.09.2014,136339
26.09.2014,136421
27.09.2014,136517
28.09.2014,136641
29.09.2014,136763
30.09.2014,136906
01.10.2014,137051
02.10.2014,137181
03.10.2014,137262
04.10.2014,137357
05.10.2014,137514
06.10.2014,137674
07.10.2014,137804
08.10.2014,137960
09.10.2014,138082
10.10.2014,138151
11.10.2014,138253
12.10.2014,138349
13.10.2014,138459
14.10.2014,138580
15.10.2014,138718
16.10.2014,138852
17.10.2014,138962
18.10.2014,139029
19.10.2014,139123
20.10.2014,139216
21.10.2014,139320
22.10.2014,139407
23.10.2014,139493
24.10.2014,139569
25.10.2014,139639
26.10.2014,139726
27.10.2014,139779
28.10.2014,139867
29.10.2014,139960
30.10.2014,140014
31.10.2014,140086
01.11.2014,140172
02.11.2014,140353
03.11.2014,140484
04.11.2014,140562
05.11.2014,140943
06.11.2014,141222
07.11.2014,141377
08.11.2014,141475
09.11.2014,141604
10.11.2014,141750
11.11.2014,141869
12.11.2014,142027
13.11.2014,142192
14.11.2014,142296
15.11.2014,142375
16.11.2014,142458
17.11.2014,142575
18.11.2014,142684
19.11.2014,142772
20.11.2014,142856
21.11.2014,142919
22.11.2014,143007
23.11.2014,143086
24.11.2014,143150
25.11.2014,143253
26.11.2014,143349
27.11.2014,143443
28.11.2014,143502
29.11.2014,143557
30.11.2014,143666
01.12.2014,143757
02.12.2014,143895
03.12.2014,143987
04.12.2014,144096
05.12.2014,144163
06.12.2014,144212
07.12.2014,144272
08.12.2014,144382
09.12.2014,144486
10.12.2014,144598
11.12.2014,144872
12.12.2014,145005
13.12.2014,145108
14.12.2014,145234
15.12.2014,145359
16.12.2014,145515
17.12.2014,145635
18.12.2014,145733
19.12.2014,145800
20.12.2014,145854
21.12.2014,145920
22.12.2014,146028
23.12.2014,146137
24.12.2014,146240
25.12.2014,146304
26.12.2014,146405
27.12.2014,146492
28.12.2014,146600
29.12.2014,146716
30.12.2014,146796
31.12.2014,146863
01.01.2015,146961
02.01.2015,147073
03.01.2015,147220
04.01.2015,147365
05.01.2015,147524
06.01.2015,147650
07.01.2015,147761
08.01.2015,147868
09.01.2015,147963
10.01.2015,148062
11.01.2015,148162
12.01.2015,148271
13.01.2015,148420
14.01.2015,148707
15.01.2015,148924
16.01.2015,149038
17.01.2015,149121
18.01.2015,149252
19.01.2015,149371
20.01.2015,149462
21.01.2015,149562
22.01.2015,149662
23.01.2015,149760
24.01.2015,149909
25.01.2015,150130
26.01.2015,150406
27.01.2015,150551
28.01.2015,150684
29.01.2015,150803
30.01.2015,150890
31.01.2015,150957
01.02.2015,151037
02.02.2015,151134
03.02.2015,151250
04.02.2015,151383
05.02.2015,151484
06.02.2015,151578
07.02.2015,151684
08.02.2015,151739
09.02.2015,151808
10.02.2015,151918
11.02.2015,152043
12.02.2015,152248
13.02.2015,152393
14.02.2015,152543
15.02.2015,152729
16.02.2015,152895
17.02.2015,153076
18.02.2015,153218
19.02.2015,153473
20.02.2015,153683
21.02.2015,153789
22.02.2015,153861
23.02.2015,153981
24.02.2015,154097
25.02.2015,154207
26.02.2015,154324
27.02.2015,154413
28.02.2015,154503
01.03.2015,154597
02.03.2015,154692
03.03.2015,154798
04.03.2015,154932
05.03.2015,155129
06.03.2015,155220
07.03.2015,155321
07.03.2015,155457
08.03.2015,155507
09.03.2015,155558
10.03.2015,155730
11.03.2015,155868
12.03.2015,156087
13.03.2015,156315
14.03.2015,156514
15.03.2015,156733
16.03.2015,156953
17.03.2015,157223
18.03.2015,157444
19.03.2015,157639
20.03.2015,157917
21.03.2015,158150
22.03.2015,158410
23.03.2015,158633
24.03.2015,158894
25.03.2015,159074
26.03.2015,159227
27.03.2015,159347
28.03.2015,159532
29.03.2015,159725
30.03.2015,159949
31.03.2015,160072
01.04.2015,160169
02.04.2015,160434
03.04.2015,160662
04.04.2015,160852
05.04.2015,161004
06.04.2015,161100
07.04.2015,161321
08.04.2015,161491
09.04.2015,161709
10.04.2015,161903
11.04.2015,162122
12.04.2015,162298
13.04.2015,162462
14.04.2015,162666
15.04.2015,162701
16.04.2015,162747
17.04.2015,162895
18.04.2015,163114
19.04.2015,163271
20.04.2015,163519
21.04.2015,163800
22.04.2015,164022
23.04.2015,164154
24.04.2015,164220
25.04.2015,164284
26.04.2015,164351
27.04.2015,164422
28.04.2015,164463
29.04.2015,164539
30.04.2015,164571
01.05.2015,164596
02.05.2015,164637
03.05.2015,164683
04.05.2015,164730
05.05.2015,164774
06.05.2015,164811
07.05.2015,164814
08.05.2015,164835
09.05.2015,164845
10.05.2015,164869
11.05.2015,164895
12.05.2015,164946
13.05.2015,164994
14.05.2015,165044
15.05.2015,165133
16.05.2015,165186
17.05.2015,165229
18.05.2015,165270
19.05.2015,165343
20.05.2015,165409
21.05.2015,165477
22.05.2015,165538
23.05.2015,165580
24.05.2015,165636
25.05.2015,165695
26.05.2015,165763
27.05.2015,165842
28.05.2015,165911
29.05.2015,165997
30.05.2015,166080
31.05.2015,166157
01.06.2015,166203
02.06.2015,166292
03.06.2015,166358
04.06.2015,166426
05.06.2015,166475
06.06.2015,166788
07.06.2015,166823
08.06.2015,166883
09.06.2015,166911
10.06.2015,166944
11.06.2015,166988
12.06.2015,167026
13.06.2015,167064
14.06.2015,167115
15.06.2015,167163
16.06.2015,167203
17.06.2015,167255
18.06.2015,167315
19.06.2015,167349
20.06.2015,167404
21.06.2015,167426
22.06.2015,167448
23.06.2015,167500
24.06.2015,167535
25.06.2015,167623
26.06.2015,167665
27.06.2015,167705
28.06.2015,167767
29.06.2015,167847
30.06.2015,167958
01.07.2015,168029
02.07.2015,168106
03.07.2015,168166
04.07.2015,168244
05.07.2015,168353
06.07.2015,168494
07.07.2015,168618
08.07.2015,168731
09.07.2015,168824
10.07.2015,168968
11.07.2015,169051
12.07.2015,169193
13.07.2015,169308
14.07.2015,169421
15.07.2015,169522
16.07.2015,169632
17.07.2015,169719
18.07.2015,169811
19.07.2015,169870
20.07.2015,169948
21.07.2015,170072
22.07.2015,170182
23.07.2015,170275
24.07.2015,170371
25.07.2015,170438
26.07.2015,170516
27.07.2015,170626
28.07.2015,170735
29.07.2015,170827
30.07.2015,170929
31.07.2015,170987
01.08.2015,171092
02.08.2015,171150
03.08.2015,171225
04.08.2015,171327
05.08.2015,171415
06.08.2015,171493
07.08.2015,171577
08.08.2015,171639
09.08.2015,171709
10.08.2015,171763
11.08.2015,171817
12.08.2015,171878
13.08.2015,171955
14.08.2015,171993
15.08.2015,171979
16.08.2015,171778
17.08.2015,171646
18.08.2015,171678
19.08.2015,171741
20.08.2015,171772
21.08.2015,171817
22.08.2015,171856
23.08.2015,171891
24.08.2015,171981
25.08.2015,172041
26.08.2015,172047
27.08.2015,172098
28.08.2015,172122
29.08.2015,172157
30.08.2015,172184
31.08.2015,172230
01.09.2015,172282
02.09.2015,172290
03.09.2015,172298
04.09.2015,172308
05.09.2015,172335
06.09.2015,172380
07.09.2015,172182
08.09.2015,172115
09.09.2015,172187
10.09.2015,172225
11.09.2015,172259
12.09.2015,172295
13.09.2015,172348
14.09.2015,172382
15.09.2015,172413
16.09.2015,172459
17.09.2015,172528
18.09.2015,172592
19.09.2015,172637
20.09.2015,172665
21.09.2015,172728
22.09.2015,172773
23.09.2015,172821
24.09.2015,172873
25.09.2015,172922
26.09.2015,172942
27.09.2015,172973
28.09.2015,173002
29.09.2015,173034
30.09.2015,173057
01.10.2015,173073
02.10.2015,173101
03.10.2015,173136
04.10.2015,173169
05.10.2015,173194
06.10.2015,173243
07.10.2015,173306
08.10.2015,173358
09.10.2015,173413
10.10.2015,173449
11.10.2015,173480
12.10.2015,173529
13.10.2015,173567
14.10.2015,173611
15.10.2015,173669
16.10.2015,173713
17.10.2015,173752
18.10.2015,173794
19.10.2015,173853
20.10.2015,173907
21.10.2015,173937
22.10.2015,173990
23.10.2015,174022
24.10.2015,174061
25.10.2015,174124
26.10.2015,174187
27.10.2015,174257
28.10.2015,174326
29.10.2015,174420
30.10.2015,174491
31.10.2015,174548
01.11.2015,174655
02.11.2015,174734
03.11.2015,174994
04.11.2015,175327
05.11.2015,175511
06.11.2015,175554
07.11.2015,175357
08.11.2015,175304
09.11.2015,175367
10.11.2015,175410
11.11.2015,175473
12.11.2015,175540
13.11.2015,175592
14.11.2015,175632
15.11.2015,175685
16.11.2015,175728
17.11.2015,175785
18.11.2015,175845
19.11.2015,175873
20.11.2015,175939
21.11.2015,176002
22.11.2015,176057
23.11.2015,176117
24.11.2015,176163
25.11.2015,176191
26.11.2015,176238
27.11.2015,176292
28.11.2015,176323
29.11.2015,176369
30.11.2015,176396
01.12.2015,176468
02.12.2015,176528
03.12.2015,176589
04.12.2015,176636
05.12.2015,176695
06.12.2015,176750
07.12.2015,176776
08.12.2015,177009
09.12.2015,177188
10.12.2015,177317
11.12.2015,177362
12.12.2015,177441
13.12.2015,177495
14.12.2015,177563
15.12.2015,177194
16.12.2015,176901
17.12.2015,176564
18.12.2015,176318
19.12.2015,176031
20.12.2015,175778
21.12.2015,175491
22.12.2015,175187
23.12.2015,174969
24.12.2015,174618
25.12.2015,174076
26.12.2015,173724
27.12.2015,173261
28.12.2015,172681
29.12.2015,172231
30.12.2015,171914
31.12.2015,171685
01.01.2016,171472
02.01.2016,171297
03.01.2016,171101
04.01.2016,170951
05.01.2016,170861
06.01.2016,170919
07.01.2016,171005
08.01.2016,171071
09.01.2016,171134
10.01.2016,171175
11.01.2016,171230
12.01.2016,171291
13.01.2016,171313
14.01.2016,171368
15.01.2016,171448
16.01.2016,171524
17.01.2016,171571
18.01.2016,171580
19.01.2016,171622
20.01.2016,171647
21.01.2016,171735
22.01.2016,171779
23.01.2016,171801
24.01.2016,171787
25.01.2016,171799
26.01.2016,171828
27.01.2016,171851
28.01.2016,171902
29.01.2016,171957
30.01.2016,172000
31.01.2016,172016
01.02.2016,172029
02.02.2016,172063
03.02.2016,172108
04.02.2016,172125
05.02.2016,172149
06.02.2016,172160
